[23-11-22 00:50:43.318] LOG  : General     , 1669193443318> cachedir set to "C:\Users\egbig\Zomboid".
[23-11-22 00:50:43.324] LOG  : General     , 1669193443324> 23-11-2022 00:50:43.
[23-11-22 00:50:43.325] LOG  : General     , 1669193443325> cachedir is "C:\Users\egbig\Zomboid".
[23-11-22 00:50:43.325] LOG  : General     , 1669193443325> LogFileDir is "C:\Users\egbig\Zomboid\Logs".
[23-11-22 00:50:43.325] LOG  : General     , 1669193443325> ===== System specs =====.
[23-11-22 00:50:43.326] LOG  : General     , 1669193443326> OS: Windows 10, version: 10.0, arch: amd64.
[23-11-22 00:50:43.327] LOG  : General     , 1669193443327> Processor: AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD.
[23-11-22 00:50:43.327] LOG  : General     , 1669193443327> Processor cores: 16.
[23-11-22 00:50:43.329] LOG  : General     , 1669193443329> Available processors (cores): 16.
[23-11-22 00:50:43.330] LOG  : General     , 1669193443330> Memory free: 488.41776 MB.
[23-11-22 00:50:43.330] LOG  : General     , 1669193443330> Memory max: 3072.0 MB.
[23-11-22 00:50:43.331] LOG  : General     , 1669193443331> Memory  total available to JVM: 512.0 MB.
[23-11-22 00:50:43.334] LOG  : General     , 1669193443334> C:\, Total: 930.8997 GB, Free: 231.59297 GB.
[23-11-22 00:50:43.469] LOG  : General     , 1669193443469> Mobo = [Product=X570 AORUS ELITE WIFI].
[23-11-22 00:50:43.571] LOG  : General     , 1669193443571> CPU = [Manufacturer=AuthenticAMD,MaxClockSpeed=3801,Name=AMD Ryzen 7 5800X 8-Core Processor].
[23-11-22 00:50:43.680] LOG  : General     , 1669193443680> Graphics = [AdapterRAM=4293918720,DriverVersion=31.0.15.2698,Name=NVIDIA GeForce RTX 3070 Ti].
[23-11-22 00:50:43.787] LOG  : General     , 1669193443787> VideoMode = [VideoModeDescription=3840 x 2160 x 4294967296 colors].
[23-11-22 00:50:43.893] LOG  : General     , 1669193443893> Sound = { [Manufacturer=Microsoft,Name=USB Audio 2.0], [Manufacturer=Realtek,Name=Realtek High Definition Audio], [Manufacturer=NVIDIA,Name=NVIDIA High Definition Audio], [Manufacturer=NVIDIA,Name=NVIDIA Virtual Audio Device (Wave Extensible) (WDM)], [Manufacturer=NVIDIA,Name=NVIDIA Broadcast], [Manufacturer=(Generic USB Audio),Name=USB Audio Device] }.
[23-11-22 00:50:43.997] LOG  : General     , 1669193443997> Memory RAM = { [Capacity=17179869184,Manufacturer=Unknown], [Capacity=17179869184,Manufacturer=Unknown] }.
[23-11-22 00:50:43.997] LOG  : General     , 1669193443997> ========================.
[23-11-22 00:50:43.997] LOG  : General     , 1669193443997> -- listing properties --.
[23-11-22 00:50:43.998] LOG  : General     , 1669193443998> java.specification.version=17.
[23-11-22 00:50:43.998] LOG  : General     , 1669193443998> sun.cpu.isalist=amd64.
[23-11-22 00:50:43.998] LOG  : General     , 1669193443998> sun.jnu.encoding=Cp1252.
[23-11-22 00:50:43.998] LOG  : General     , 1669193443998> java.class.path=.;commons-compress-1.18.jar;istack-co....
[23-11-22 00:50:43.998] LOG  : General     , 1669193443998> java.vm.vendor=Azul Systems, Inc..
[23-11-22 00:50:43.999] LOG  : General     , 1669193443999> sun.arch.data.model=64.
[23-11-22 00:50:43.999] LOG  : General     , 1669193443999> user.variant=.
[23-11-22 00:50:43.999] LOG  : General     , 1669193443999> java.vendor.url=http://www.azul.com/.
[23-11-22 00:50:43.999] LOG  : General     , 1669193443999> user.timezone=America/Los_Angeles.
[23-11-22 00:50:44.000] LOG  : General     , 1669193443999> zomboid.steam=1.
[23-11-22 00:50:44.000] LOG  : General     , 1669193444000> java.vm.specification.version=17.
[23-11-22 00:50:44.000] LOG  : General     , 1669193444000> os.name=Windows 10.
[23-11-22 00:50:44.000] LOG  : General     , 1669193444000> user.country=US.
[23-11-22 00:50:44.000] LOG  : General     , 1669193444000> sun.boot.library.path=C:\Program Files (x86)\Steam\steamapp....
[23-11-22 00:50:44.001] LOG  : General     , 1669193444001> zomboid.znetlog=1.
[23-11-22 00:50:44.001] LOG  : General     , 1669193444001> jdk.debug=release.
[23-11-22 00:50:44.001] LOG  : General     , 1669193444001> sun.cpu.endian=little.
[23-11-22 00:50:44.001] LOG  : General     , 1669193444001> user.home=C:\Users\egbig.
[23-11-22 00:50:44.002] LOG  : General     , 1669193444002> user.language=en.
[23-11-22 00:50:44.002] LOG  : General     , 1669193444002> java.specification.vendor=Oracle Corporation.
[23-11-22 00:50:44.002] LOG  : General     , 1669193444002> java.version.date=2021-10-19.
[23-11-22 00:50:44.002] LOG  : General     , 1669193444002> java.home=C:\Program Files (x86)\Steam\steamapp....
[23-11-22 00:50:44.003] LOG  : General     , 1669193444003> file.separator=\.
[23-11-22 00:50:44.003] LOG  : General     , 1669193444003> java.vm.compressedOopsMode=Zero based.
[23-11-22 00:50:44.003] LOG  : General     , 1669193444003> line.separator=.
[23-11-22 00:50:44.003] LOG  : General     , 1669193444003> java.vm.specification.vendor=Oracle Corporation.
[23-11-22 00:50:44.003] LOG  : General     , 1669193444003> java.specification.name=Java Platform API Specification.
[23-11-22 00:50:44.004] LOG  : General     , 1669193444004> java.awt.headless=true.
[23-11-22 00:50:44.004] LOG  : General     , 1669193444004> user.script=.
[23-11-22 00:50:44.004] LOG  : General     , 1669193444004> sun.management.compiler=HotSpot 64-Bit Tiered Compilers.
[23-11-22 00:50:44.004] LOG  : General     , 1669193444004> java.runtime.version=17.0.1+12-LTS.
[23-11-22 00:50:44.005] LOG  : General     , 1669193444005> user.name=egbig.
[23-11-22 00:50:44.005] LOG  : General     , 1669193444005> path.separator=;.
[23-11-22 00:50:44.005] LOG  : General     , 1669193444005> os.version=10.0.
[23-11-22 00:50:44.005] LOG  : General     , 1669193444005> java.runtime.name=OpenJDK Runtime Environment.
[23-11-22 00:50:44.005] LOG  : General     , 1669193444005> file.encoding=Cp1252.
[23-11-22 00:50:44.006] LOG  : General     , 1669193444006> java.vm.name=OpenJDK 64-Bit Server VM.
[23-11-22 00:50:44.006] LOG  : General     , 1669193444006> java.vendor.version=Zulu17.30+15-CA.
[23-11-22 00:50:44.006] LOG  : General     , 1669193444006> java.vendor.url.bug=http://www.azul.com/support/.
[23-11-22 00:50:44.006] LOG  : General     , 1669193444006> java.io.tmpdir=C:\Users\egbig\AppData\Local\Temp\.
[23-11-22 00:50:44.007] LOG  : General     , 1669193444007> java.version=17.0.1.
[23-11-22 00:50:44.007] LOG  : General     , 1669193444007> user.dir=C:\Program Files (x86)\Steam\steamapp....
[23-11-22 00:50:44.007] LOG  : General     , 1669193444007> os.arch=amd64.
[23-11-22 00:50:44.007] LOG  : General     , 1669193444007> java.vm.specification.name=Java Virtual Machine Specification.
[23-11-22 00:50:44.008] LOG  : General     , 1669193444008> sun.os.patch.level=.
[23-11-22 00:50:44.008] LOG  : General     , 1669193444008> native.encoding=Cp1252.
[23-11-22 00:50:44.008] LOG  : General     , 1669193444008> java.library.path=win64/;..
[23-11-22 00:50:44.008] LOG  : General     , 1669193444008> java.vm.info=mixed mode, sharing.
[23-11-22 00:50:44.009] LOG  : General     , 1669193444009> java.vendor=Azul Systems, Inc..
[23-11-22 00:50:44.009] LOG  : General     , 1669193444009> java.vm.version=17.0.1+12-LTS.
[23-11-22 00:50:44.009] LOG  : General     , 1669193444009> sun.io.unicode.encoding=UnicodeLittle.
[23-11-22 00:50:44.009] LOG  : General     , 1669193444009> java.class.version=61.0.
[23-11-22 00:50:44.009] LOG  : General     , 1669193444009> -----.
[23-11-22 00:50:44.010] LOG  : General     , 1669193444010> version=41.78.12 demo=false.
[23-11-22 00:50:44.296] LOG  : General     , 1669193444296> LightingFPS set to 15.
[23-11-22 00:50:44.297] LOG  : General     , 1669193444297> [javafmodJNI] Init: Start.
[23-11-22 00:50:44.299] LOG  : General     , 1669193444299> [javafmodJNI] Init: WIN 64.
[23-11-22 00:50:44.320] LOG  : General     , 1669193444320> 1669193444318 fmod: Java loging: OK.
[23-11-22 00:50:44.322] LOG  : General     , 1669193444322> closest width=640 freq=59.
[23-11-22 00:50:44.323] LOG  : General     , 1669193444323> closest width=640 freq=60.
[23-11-22 00:50:44.323] LOG  : General     , 1669193444323> closest width=640 freq=144.
[23-11-22 00:50:44.323] LOG  : General     , 1669193444323> closest width=720 freq=59.
[23-11-22 00:50:44.323] LOG  : General     , 1669193444323> closest width=720 freq=60.
[23-11-22 00:50:44.323] LOG  : General     , 1669193444323> closest width=720 freq=144.
[23-11-22 00:50:44.324] LOG  : General     , 1669193444324> closest width=800 freq=60.
[23-11-22 00:50:44.324] LOG  : General     , 1669193444324> closest width=800 freq=144.
[23-11-22 00:50:44.324] LOG  : General     , 1669193444324> closest width=1176 freq=59.
[23-11-22 00:50:44.324] LOG  : General     , 1669193444324> closest width=1176 freq=60.
[23-11-22 00:50:44.324] LOG  : General     , 1669193444324> closest width=1280 freq=59.
[23-11-22 00:50:44.325] LOG  : General     , 1669193444325> closest width=1280 freq=60.
[23-11-22 00:50:44.325] LOG  : General     , 1669193444325> closest width=1280 freq=144.
[23-11-22 00:50:44.325] LOG  : General     , 1669193444325> closest width=1360 freq=59.
[23-11-22 00:50:44.325] LOG  : General     , 1669193444325> closest width=1360 freq=60.
[23-11-22 00:50:44.326] LOG  : General     , 1669193444326> closest width=1360 freq=144.
[23-11-22 00:50:44.326] LOG  : General     , 1669193444326> closest width=1366 freq=59.
