[14-11-22 18:39:09.374] LOG  : General     , 1668479949374> cachedir set to "C:\Users\egbig\Zomboid".
[14-11-22 18:39:09.380] LOG  : General     , 1668479949380> 14-11-2022 18:39:09.
[14-11-22 18:39:09.380] LOG  : General     , 1668479949380> cachedir is "C:\Users\egbig\Zomboid".
[14-11-22 18:39:09.380] LOG  : General     , 1668479949380> LogFileDir is "C:\Users\egbig\Zomboid\Logs".
[14-11-22 18:39:09.381] LOG  : General     , 1668479949381> ===== System specs =====.
[14-11-22 18:39:09.382] LOG  : General     , 1668479949382> OS: Windows 10, version: 10.0, arch: amd64.
[14-11-22 18:39:09.382] LOG  : General     , 1668479949382> Processor: AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD.
[14-11-22 18:39:09.383] LOG  : General     , 1668479949383> Processor cores: 16.
[14-11-22 18:39:09.384] LOG  : General     , 1668479949384> Available processors (cores): 16.
[14-11-22 18:39:09.385] LOG  : General     , 1668479949385> Memory free: 489.51797 MB.
[14-11-22 18:39:09.385] LOG  : General     , 1668479949385> Memory max: 3072.0 MB.
[14-11-22 18:39:09.386] LOG  : General     , 1668479949386> Memory  total available to JVM: 512.0 MB.
[14-11-22 18:39:09.389] LOG  : General     , 1668479949389> C:\, Total: 930.8997 GB, Free: 227.22214 GB.
[14-11-22 18:39:09.487] LOG  : General     , 1668479949487> Mobo = [Product=X570 AORUS ELITE WIFI].
[14-11-22 18:39:09.584] LOG  : General     , 1668479949584> CPU = [Manufacturer=AuthenticAMD,MaxClockSpeed=3801,Name=AMD Ryzen 7 5800X 8-Core Processor].
[14-11-22 18:39:09.688] LOG  : General     , 1668479949688> Graphics = [AdapterRAM=4293918720,DriverVersion=31.0.15.2647,Name=NVIDIA GeForce RTX 3070 Ti].
[14-11-22 18:39:09.791] LOG  : General     , 1668479949791> VideoMode = [VideoModeDescription=3840 x 2160 x 4294967296 colors].
[14-11-22 18:39:09.894] LOG  : General     , 1668479949893> Sound = { [Manufacturer=Microsoft,Name=USB Audio 2.0], [Manufacturer=Realtek,Name=Realtek High Definition Audio], [Manufacturer=NVIDIA,Name=NVIDIA High Definition Audio], [Manufacturer=NVIDIA,Name=NVIDIA Virtual Audio Device (Wave Extensible) (WDM)], [Manufacturer=NVIDIA,Name=NVIDIA Broadcast], [Manufacturer=(Generic USB Audio),Name=USB Audio Device] }.
[14-11-22 18:39:09.992] LOG  : General     , 1668479949992> Memory RAM = { [Capacity=17179869184,Manufacturer=Unknown], [Capacity=17179869184,Manufacturer=Unknown] }.
[14-11-22 18:39:09.993] LOG  : General     , 1668479949992> ========================.
