[27-11-22 22:50:23.885] LOG  : General     , 1669618223885> cachedir set to "C:\Users\egbig\Zomboid".
[27-11-22 22:50:23.904] LOG  : General     , 1669618223904> 27-11-2022 22:50:23.
[27-11-22 22:50:23.905] LOG  : General     , 1669618223904> cachedir is "C:\Users\egbig\Zomboid".
[27-11-22 22:50:23.905] LOG  : General     , 1669618223905> LogFileDir is "C:\Users\egbig\Zomboid\Logs".
[27-11-22 22:50:23.905] LOG  : General     , 1669618223905> ===== System specs =====.
[27-11-22 22:50:23.907] LOG  : General     , 1669618223907> OS: Windows 10, version: 10.0, arch: amd64.
[27-11-22 22:50:23.907] LOG  : General     , 1669618223907> Processor: AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD.
[27-11-22 22:50:23.907] LOG  : General     , 1669618223907> Processor cores: 16.
[27-11-22 22:50:23.909] LOG  : General     , 1669618223909> Available processors (cores): 16.
[27-11-22 22:50:23.910] LOG  : General     , 1669618223910> Memory free: 488.4132 MB.
[27-11-22 22:50:23.910] LOG  : General     , 1669618223910> Memory max: 3072.0 MB.
[27-11-22 22:50:23.911] LOG  : General     , 1669618223911> Memory  total available to JVM: 512.0 MB.
[27-11-22 22:50:23.914] LOG  : General     , 1669618223914> C:\, Total: 930.8997 GB, Free: 208.01572 GB.
[27-11-22 22:50:24.077] LOG  : General     , 1669618224077> Mobo = [Product=X570 AORUS ELITE WIFI].
[27-11-22 22:50:24.181] LOG  : General     , 1669618224181> CPU = [Manufacturer=AuthenticAMD,MaxClockSpeed=3801,Name=AMD Ryzen 7 5800X 8-Core Processor].
[27-11-22 22:50:24.291] LOG  : General     , 1669618224291> Graphics = [AdapterRAM=4293918720,DriverVersion=31.0.15.2698,Name=NVIDIA GeForce RTX 3070 Ti].
[27-11-22 22:50:24.400] LOG  : General     , 1669618224400> VideoMode = [VideoModeDescription=3840 x 2160 x 4294967296 colors].
